"Orthogroup","query","evalue","score","eggNOG_OGs","max_annot_lvl","COG_category","Description","Preferred_name","GOs","EC","KEGG_ko","KEGG_Pathway","KEGG_Module","KEGG_Reaction","KEGG_rclass","BRITE","KEGG_TC","CAZy","BiGG_Reaction","PFAMs"
"OG0014633","gene_01669.t1",1.87e-257,709,"COG5076@1|root,KOG1472@2759|Eukaryota,38C6C@33154|Opisthokonta,3NVPK@4751|Fungi,3QMED@4890|Ascomycota,20DS7@147545|Eurotiomycetes,3S4HM@5042|Eurotiales","4751|Fungi","BK","bromo domain","GCN5","GO:0000003,GO:0000122,GO:0000123,GO:0000124,GO:0000228,GO:0000280,GO:0000775,GO:0000785,GO:0000790,GO:0003674,GO:0003712,GO:0003713,GO:0003824,GO:0004402,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005671,GO:0005694,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006310,GO:0006325,GO:0006338,GO:0006355,GO:0006357,GO:0006464,GO:0006473,GO:0006475,GO:0006725,GO:0006807,GO:0006996,GO:0007049,GO:0007127,GO:0007131,GO:0008080,GO:0008150,GO:0008152,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0010468,GO:0010484,GO:0010515,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0010958,GO:0016043,GO:0016407,GO:0016410,GO:0016569,GO:0016570,GO:0016573,GO:0016740,GO:0016746,GO:0016747,GO:0018193,GO:0018205,GO:0018393,GO:0018394,GO:0019219,GO:0019222,GO:0019538,GO:0022402,GO:0022414,GO:0031135,GO:0031137,GO:0031138,GO:0031248,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031974,GO:0031981,GO:0032784,GO:0032786,GO:0032879,GO:0032890,GO:0032891,GO:0032968,GO:0032991,GO:0034212,GO:0034243,GO:0034641,GO:0034762,GO:0034763,GO:0034765,GO:0034766,GO:0035825,GO:0036211,GO:0036408,GO:0042393,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043269,GO:0043271,GO:0043412,GO:0043543,GO:0043900,GO:0043901,GO:0043966,GO:0043970,GO:0043992,GO:0044070,GO:0044154,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044444,GO:0044446,GO:0044451,GO:0044454,GO:0044464,GO:0045892,GO:0045893,GO:0045934,GO:0045935,GO:0045944,GO:0046483,GO:0046695,GO:0046999,GO:0048285,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0051049,GO:0051051,GO:0051171,GO:0051172,GO:0051173,GO:0051252,GO:0051253,GO:0051254,GO:0051276,GO:0051321,GO:0051952,GO:0051953,GO:0051955,GO:0051956,GO:0060255,GO:0061647,GO:0061733,GO:0061982,GO:0065007,GO:0070013,GO:0070461,GO:0070577,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0098687,GO:0140013,GO:0140030,GO:0140033,GO:0140110,GO:1900406,GO:1901360,GO:1901564,GO:1902493,GO:1902494,GO:1902562,GO:1902625,GO:1902679,GO:1902680,GO:1903046,GO:1903506,GO:1903507,GO:1903508,GO:1903789,GO:1903792,GO:1903959,GO:1903960,GO:1904062,GO:1904063,GO:1905368,GO:1905532,GO:1905533,GO:1990234,GO:2000112,GO:2000113,GO:2000241,GO:2000242,GO:2001141","2.3.1.48","ko:K06062","ko04330,ko04919,ko05166,ko05203,map04330,map04919,map05166,map05203","-","-","-","ko00000,ko00001,ko01000,ko03021,ko03036","-","-","-","Acetyltransf_1,Acetyltransf_10,Bromodomain"
"OG0014633","gene_01669.t1",0,2670,"KOG1127@1|root,KOG1127@2759|Eukaryota,38B8M@33154|Opisthokonta,3NU3G@4751|Fungi,3QMFZ@4890|Ascomycota,20BQI@147545|Eurotiomycetes,3S2UD@5042|Eurotiales","4751|Fungi","A","Antiviral protein (Ski3)","SKI3","GO:0000184,GO:0000288,GO:0000291,GO:0000956,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006401,GO:0006402,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009892,GO:0009987,GO:0010468,GO:0010605,GO:0010629,GO:0016070,GO:0016071,GO:0019222,GO:0019439,GO:0032991,GO:0034427,GO:0034641,GO:0034655,GO:0043170,GO:0043928,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046700,GO:0048519,GO:0050789,GO:0055087,GO:0060255,GO:0065007,GO:0070478,GO:0070481,GO:0071704,GO:0090304,GO:1901360,GO:1901361,GO:1901575","-","ko:K12600","ko03018,map03018","M00392","-","-","ko00000,ko00001,ko00002,ko03019","-","-","-","TPR_16,TPR_19,TPR_2,TPR_6,TPR_7,TPR_8"
"OG0014633","gene_01669.t1",1.26e-109,323,"2AGWN@1|root,2RZ0V@2759|Eukaryota,3A0G6@33154|Opisthokonta,3P5M4@4751|Fungi,3QVQ6@4890|Ascomycota,20H1C@147545|Eurotiomycetes,3S6Z6@5042|Eurotiales","4751|Fungi","K","DNA-directed RNA polymerase III subunit Rpc31","RPC31","GO:0000428,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005666,GO:0006139,GO:0006351,GO:0006352,GO:0006383,GO:0006384,GO:0006399,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009304,GO:0009987,GO:0010467,GO:0016070,GO:0018130,GO:0019438,GO:0030880,GO:0031974,GO:0031981,GO:0032774,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0034660,GO:0042797,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0046483,GO:0055029,GO:0061695,GO:0070013,GO:0071704,GO:0090304,GO:0097659,GO:0098781,GO:1901360,GO:1901362,GO:1901576,GO:1902494,GO:1990234","-","ko:K03024","ko00230,ko00240,ko01100,ko03020,ko04623,ko05169,map00230,map00240,map01100,map03020,map04623,map05169","M00181","R00435,R00441,R00442,R00443","RC02795","br01611,ko00000,ko00001,ko00002,ko03021","-","-","-","RNA_pol_3_Rpc31"
"OG0014633","gene_01669.t1",1.11e-285,783,"COG1028@1|root,KOG1208@2759|Eukaryota,38IZP@33154|Opisthokonta,3NVIP@4751|Fungi,3QPK6@4890|Ascomycota,20AEV@147545|Eurotiomycetes,3S822@5042|Eurotiales","4751|Fungi","Q","Oxidoreductase, short chain dehydrogenase reductase family","-","GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005737,GO:0005783,GO:0008150,GO:0008152,GO:0012505,GO:0016020,GO:0016491,GO:0016725,GO:0016726,GO:0031090,GO:0031965,GO:0031967,GO:0031975,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0055114","-","-","-","-","-","-","-","-","-","-","adh_short"
"OG0014633","gene_01669.t1",2.69e-193,543,"2CB7R@1|root,2S39Y@2759|Eukaryota,39RKC@33154|Opisthokonta","33154|Opisthokonta","G","Chitosanase catalyzing the endo-type cleavage of chitosan, the deacylated form of chitin. Chitosanase may be crucial in the degradation of the deacetylated portion of chitin in the fungal cell wall","-","-","3.2.1.132","ko:K01233","ko00520,ko01100,map00520,map01100","-","R02833","-","ko00000,ko00001,ko01000","-","-","-","Glyco_hydro_75"
"OG0014677","gene_12927.t1",5.44e-146,426,"COG2272@1|root,KOG1516@2759|Eukaryota,38D2A@33154|Opisthokonta,3NZME@4751|Fungi,3R2SG@4890|Ascomycota,20TZ4@147545|Eurotiomycetes,3SE05@5042|Eurotiales","4751|Fungi","I","Carboxylesterase family","-","-","3.1.1.1,3.1.1.56,3.1.1.84","ko:K03927","ko00983,map00983","-","R08220,R08255,R08258","RC00041,RC00475,RC00476,RC02264","ko00000,ko00001,ko01000","-","CE10","-","COesterase"
"OG0014677","gene_12927.t1",0,1009,"KOG0254@1|root,KOG0254@2759|Eukaryota,39RQP@33154|Opisthokonta,3P1CH@4751|Fungi,3QQT6@4890|Ascomycota,20RZD@147545|Eurotiomycetes,3S4TF@5042|Eurotiales","4751|Fungi","P","Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family","-","-","-","-","-","-","-","-","-","-","-","-","Sugar_tr"
"OG0014677","gene_12927.t1",1.09e-53,187,"COG3325@1|root,KOG2806@2759|Eukaryota,38BJK@33154|Opisthokonta,3NW3A@4751|Fungi,3QKIS@4890|Ascomycota,20CJ6@147545|Eurotiomycetes,3S76Z@5042|Eurotiales","4751|Fungi","G","Belongs to the glycosyl hydrolase 18 family","CHT4","GO:0003674,GO:0003824,GO:0004553,GO:0004568,GO:0005488,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0006022,GO:0006026,GO:0006030,GO:0006032,GO:0006040,GO:0006807,GO:0008061,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009653,GO:0009987,GO:0016787,GO:0016798,GO:0017144,GO:0030154,GO:0030435,GO:0032502,GO:0042737,GO:0043170,GO:0043934,GO:0044237,GO:0044248,GO:0044424,GO:0044464,GO:0046348,GO:0048646,GO:0048856,GO:0048869,GO:0071704,GO:0097367,GO:1901071,GO:1901072,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575","3.2.1.14","ko:K01183","ko00520,ko01100,map00520,map01100","-","R01206,R02334","RC00467","ko00000,ko00001,ko01000","-","GH18","-","Glyco_hydro_18"
"OG0014677","gene_12927.t1",4.37e-16,77,"2CUX9@1|root,2RPJW@2759|Eukaryota,38TAG@33154|Opisthokonta,3PVVD@4751|Fungi,3RE7B@4890|Ascomycota,20QQZ@147545|Eurotiomycetes,3B5WZ@33183|Onygenales","4751|Fungi","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"OG0014789","gene_08896.t1",3.31e-273,758,"2D2AU@1|root,2SM6F@2759|Eukaryota,38FVC@33154|Opisthokonta,3NZSI@4751|Fungi,3QS3T@4890|Ascomycota,20CCW@147545|Eurotiomycetes,3S301@5042|Eurotiales","4751|Fungi","S","Integral membrane protein","-","-","-","-","-","-","-","-","-","-","-","-","CFEM"
"OG0014789","gene_08896.t1",0,1055,"KOG0255@1|root,KOG0255@2759|Eukaryota,39UX8@33154|Opisthokonta,3NX7F@4751|Fungi,3QSUN@4890|Ascomycota,20S0B@147545|Eurotiomycetes,3S610@5042|Eurotiales","4751|Fungi","S","Major Facilitator Superfamily","-","-","-","-","-","-","-","-","-","-","-","-","MFS_1"
"OG0014789","gene_08896.t1",2.39e-234,647,"KOG1558@1|root,KOG1558@2759|Eukaryota,38HZZ@33154|Opisthokonta,3NURW@4751|Fungi,3QKHE@4890|Ascomycota,20ACU@147545|Eurotiomycetes,3S4P4@5042|Eurotiales","4751|Fungi","P","Plasma membrane low affinity zinc ion transporter","ZRT2","GO:0000007,GO:0000041,GO:0003674,GO:0005215,GO:0005385,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006829,GO:0008150,GO:0008324,GO:0012505,GO:0015075,GO:0015318,GO:0016020,GO:0016021,GO:0022857,GO:0022890,GO:0030001,GO:0031224,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0046873,GO:0046915,GO:0051179,GO:0051234,GO:0055085,GO:0070838,GO:0071577,GO:0071944,GO:0072509,GO:0072511,GO:0098655,GO:0098660,GO:0098662","-","ko:K14709","-","-","-","-","ko00000,ko02000","2.A.5.1,2.A.5.3,2.A.5.6","-","-","Zip"
"OG0014789","gene_08896.t1",0,1435,"COG0484@1|root,KOG0714@2759|Eukaryota,3A16Y@33154|Opisthokonta,3P2M5@4751|Fungi,3QT5J@4890|Ascomycota,20FI0@147545|Eurotiomycetes,3S3VB@5042|Eurotiales","4751|Fungi","O","DnaJ domain protein","-","GO:0000226,GO:0000278,GO:0000281,GO:0000910,GO:0000923,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005815,GO:0005816,GO:0005856,GO:0006810,GO:0006887,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007097,GO:0007163,GO:0008150,GO:0008360,GO:0009987,GO:0015630,GO:0016043,GO:0016192,GO:0022402,GO:0022411,GO:0022603,GO:0022604,GO:0022607,GO:0030544,GO:0031021,GO:0031023,GO:0031024,GO:0031025,GO:0031072,GO:0031121,GO:0032153,GO:0032155,GO:0032187,GO:0032506,GO:0032940,GO:0036214,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044085,GO:0044422,GO:0044424,GO:0044430,GO:0044446,GO:0044464,GO:0044732,GO:0046903,GO:0046907,GO:0050789,GO:0050793,GO:0050794,GO:0051128,GO:0051179,GO:0051234,GO:0051301,GO:0051640,GO:0051641,GO:0051647,GO:0051649,GO:0051656,GO:0061640,GO:0065007,GO:0065008,GO:0071840,GO:0071963,GO:1902405,GO:1902410,GO:1903047","-","-","-","-","-","-","-","-","-","-","DnaJ"
"OG0014789","gene_08896.t1",1.41e-18,85.5,"28UM2@1|root,2RXVS@2759|Eukaryota,39K68@33154|Opisthokonta,3Q4J9@4751|Fungi,3RMT3@4890|Ascomycota,20MPS@147545|Eurotiomycetes","4751|Fungi","S","Common central domain of tyrosinase","-","-","1.14.18.1","ko:K00505","ko00350,ko00950,ko00965,ko01100,ko01110,ko04916,map00350,map00950,map00965,map01100,map01110,map04916","M00042","R00731,R02078,R02363,R02383,R04693,R04884","RC00046,RC00150,RC00180","ko00000,ko00001,ko00002,ko01000","-","-","-","Tyrosinase"
"OG0014801","gene_03827.t1",0,1127,"COG0531@1|root,KOG1289@2759|Eukaryota,38DY7@33154|Opisthokonta,3NY07@4751|Fungi,3QMWM@4890|Ascomycota,20AP4@147545|Eurotiomycetes,3S3RF@5042|Eurotiales","4751|Fungi","E","amino acid","GPT1","GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0006865,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015171,GO:0015179,GO:0015291,GO:0015297,GO:0015318,GO:0015711,GO:0015807,GO:0015849,GO:0016020,GO:0016021,GO:0022804,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0044425,GO:0044459,GO:0044464,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0098656,GO:1902475,GO:1903825,GO:1905039","-","-","-","-","-","-","-","-","-","-","AA_permease_2"
"OG0014801","gene_03827.t1",0,1293,"2CXQM@1|root,2RZ2S@2759|Eukaryota,39S0B@33154|Opisthokonta,3P0MY@4751|Fungi,3QQW4@4890|Ascomycota,20EPN@147545|Eurotiomycetes,3S3SP@5042|Eurotiales","4751|Fungi","K","Fungal specific transcription factor domain","-","-","-","-","-","-","-","-","-","-","-","-","Fungal_trans,Zn_clus"
"OG0014801","gene_03827.t1",9.36e-120,341,"2CUXN@1|root,2RPMB@2759|Eukaryota,38TBZ@33154|Opisthokonta,3PV15@4751|Fungi,3RE8I@4890|Ascomycota,20QSB@147545|Eurotiomycetes,3SDJM@5042|Eurotiales","4751|Fungi","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"OG0014801","gene_03827.t1",3.87e-128,385,"2BGTP@1|root,2S1A6@2759|Eukaryota,39RBJ@33154|Opisthokonta,3NYQK@4751|Fungi,3QNP2@4890|Ascomycota,20CH5@147545|Eurotiomycetes,3SBJF@5042|Eurotiales","4751|Fungi","S","Metallo-beta-lactamase superfamily","-","-","-","-","-","-","-","-","-","-","-","-","Lactamase_B"
"OG0014878","gene_05017.t1",0,1342,"KOG0527@1|root,KOG0527@2759|Eukaryota,39VBP@33154|Opisthokonta,3P0YZ@4751|Fungi,3QQYV@4890|Ascomycota,20B27@147545|Eurotiomycetes,3S51K@5042|Eurotiales","4751|Fungi","K","HMG box transcriptional regulator","RFG1","GO:0000122,GO:0000228,GO:0000785,GO:0000790,GO:0000976,GO:0000981,GO:0000982,GO:0000987,GO:0000988,GO:0000989,GO:0001067,GO:0001076,GO:0001078,GO:0001134,GO:0001135,GO:0001227,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0006355,GO:0006357,GO:0006950,GO:0006970,GO:0007154,GO:0008150,GO:0008301,GO:0009267,GO:0009405,GO:0009605,GO:0009607,GO:0009628,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0009991,GO:0010468,GO:0010556,GO:0010558,GO:0010570,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0030447,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031667,GO:0031668,GO:0031669,GO:0031974,GO:0031981,GO:0033554,GO:0036170,GO:0036180,GO:0040007,GO:0040008,GO:0042594,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043565,GO:0043618,GO:0043620,GO:0044182,GO:0044212,GO:0044419,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044454,GO:0044464,GO:0045892,GO:0045926,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051704,GO:0051716,GO:0060255,GO:0060258,GO:0065007,GO:0070013,GO:0071214,GO:0071470,GO:0071496,GO:0080090,GO:0097159,GO:0097201,GO:0104004,GO:0140110,GO:1900428,GO:1900429,GO:1901363,GO:1902679,GO:1903506,GO:1903507,GO:1990837,GO:2000112,GO:2000113,GO:2001141","-","ko:K09274,ko:K22496","-","-","-","-","ko00000,ko03000","-","-","-","HMG_box"
"OG0014878","gene_05017.t1",0,1170,"2EE4I@1|root,2SJKN@2759|Eukaryota,39YRJ@33154|Opisthokonta,3P0SQ@4751|Fungi,3QRGS@4890|Ascomycota,20C64@147545|Eurotiomycetes,3SEVK@5042|Eurotiales","4751|Fungi","O","Berberine and berberine like","-","-","-","-","-","-","-","-","-","-","-","-","BBE,FAD_binding_4"
"OG0014878","gene_05017.t1",0,1033,"COG0362@1|root,KOG2653@2759|Eukaryota,38BP7@33154|Opisthokonta,3NVGP@4751|Fungi,3QNUN@4890|Ascomycota,20ACR@147545|Eurotiomycetes,3S60I@5042|Eurotiales","4751|Fungi","G","Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH","GND1","GO:0000166,GO:0003674,GO:0003824,GO:0004616,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005829,GO:0005886,GO:0005975,GO:0006081,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006098,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009051,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016020,GO:0016052,GO:0016053,GO:0016054,GO:0016310,GO:0016491,GO:0016614,GO:0016616,GO:0017144,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019520,GO:0019521,GO:0019637,GO:0019682,GO:0019693,GO:0019752,GO:0032787,GO:0033554,GO:0034404,GO:0034599,GO:0034641,GO:0034654,GO:0034655,GO:0036094,GO:0042221,GO:0042866,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044262,GO:0044270,GO:0044271,GO:0044275,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046031,GO:0046034,GO:0046176,GO:0046177,GO:0046390,GO:0046394,GO:0046395,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0048037,GO:0050661,GO:0050662,GO:0050896,GO:0051156,GO:0051186,GO:0051188,GO:0051716,GO:0055086,GO:0055114,GO:0061688,GO:0070887,GO:0071704,GO:0071944,GO:0072329,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:0097159,GO:1901135,GO:1901137,GO:1901265,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901575,GO:1901576","1.1.1.343,1.1.1.44","ko:K00033","ko00030,ko00480,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map00480,map01100,map01110,map01120,map01130,map01200","M00004,M00006","R01528,R10221","RC00001,RC00539","ko00000,ko00001,ko00002,ko01000","-","-","iMM904.YHR183W,iND750.YHR183W","6PGD,NAD_binding_2"
"OG0014878","gene_05017.t1",0,1914,"KOG1989@1|root,KOG1989@2759|Eukaryota,38GVM@33154|Opisthokonta,3NW5N@4751|Fungi,3QKE3@4890|Ascomycota,20AW9@147545|Eurotiomycetes,3S5CV@5042|Eurotiales","4751|Fungi","T","Serine threonine protein kinase","AKL1","GO:0000147,GO:0000166,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005628,GO:0005737,GO:0005856,GO:0005933,GO:0005935,GO:0005937,GO:0005938,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006996,GO:0007010,GO:0007015,GO:0007154,GO:0007165,GO:0008144,GO:0008150,GO:0008152,GO:0009987,GO:0015629,GO:0016020,GO:0016043,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0019538,GO:0022607,GO:0023052,GO:0030029,GO:0030036,GO:0030100,GO:0030427,GO:0030479,GO:0030554,GO:0030863,GO:0030864,GO:0030865,GO:0030866,GO:0032553,GO:0032555,GO:0032559,GO:0032879,GO:0035639,GO:0036094,GO:0036211,GO:0042763,GO:0042764,GO:0042995,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043332,GO:0043412,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044396,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044463,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051049,GO:0051128,GO:0051286,GO:0051716,GO:0060627,GO:0061645,GO:0065007,GO:0071704,GO:0071840,GO:0071944,GO:0097159,GO:0097367,GO:0097435,GO:0099568,GO:0120025,GO:0120038,GO:0140096,GO:1901265,GO:1901363,GO:1901564","2.7.11.1","ko:K08286,ko:K08853","-","-","-","-","ko00000,ko01000,ko01001,ko04131","-","-","-","Pkinase"
"OG0014878","gene_05017.t1",0,1526,"KOG2262@1|root,KOG2262@2759|Eukaryota,38D6E@33154|Opisthokonta,3NUA6@4751|Fungi,3QJQX@4890|Ascomycota,20GP4@147545|Eurotiomycetes,3S8BY@5042|Eurotiales","4751|Fungi","T","oligopeptide transporter","-","-","-","-","-","-","-","-","-","-","-","-","OPT"
"OG0014878","gene_05017.t1",1.6e-289,792,"COG5159@1|root,KOG1463@2759|Eukaryota,38GDJ@33154|Opisthokonta,3NU6M@4751|Fungi,3QJG8@4890|Ascomycota,20EG6@147545|Eurotiomycetes","4751|Fungi","O","26S proteasome non-ATPase regulatory subunit 11","RPN6","GO:0000502,GO:0003674,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005838,GO:0006508,GO:0006511,GO:0006807,GO:0007088,GO:0007346,GO:0008150,GO:0008152,GO:0008541,GO:0009056,GO:0009057,GO:0009896,GO:0009987,GO:0010498,GO:0010564,GO:0010638,GO:0010965,GO:0016043,GO:0019538,GO:0019941,GO:0022607,GO:0022624,GO:0030071,GO:0030163,GO:0031331,GO:0031597,GO:0032270,GO:0032436,GO:0032991,GO:0033043,GO:0033044,GO:0033045,GO:0033047,GO:0034515,GO:0034622,GO:0043161,GO:0043170,GO:0043248,GO:0043632,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0045732,GO:0045787,GO:0045840,GO:0045842,GO:0045862,GO:0045931,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051128,GO:0051130,GO:0051247,GO:0051603,GO:0051726,GO:0051781,GO:0051783,GO:0051785,GO:0051983,GO:0051984,GO:0062033,GO:0065003,GO:0065007,GO:0071704,GO:0071840,GO:0090068,GO:1901564,GO:1901565,GO:1901575,GO:1901800,GO:1901970,GO:1901987,GO:1901989,GO:1901990,GO:1901992,GO:1902099,GO:1902101,GO:1902494,GO:1903052,GO:1903364,GO:1905368,GO:1905369,GO:1905818,GO:1905820,GO:2001252","-","ko:K03036","ko03050,ko05169,map03050,map05169","M00341","-","-","ko00000,ko00001,ko00002,ko03051","-","-","-","PCI"
"OG0014959","gene_06719.t1",1.19e-33,128,"2CUU1@1|root,2RP6C@2759|Eukaryota,38SWI@33154|Opisthokonta,3PUKS@4751|Fungi,3RDVK@4890|Ascomycota,20Q97@147545|Eurotiomycetes,3SBGX@5042|Eurotiales","4751|Fungi","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"OG0014959","gene_06719.t1",3.5e-68,220,"COG1080@1|root,2QREJ@2759|Eukaryota,39S2E@33154|Opisthokonta,3P1AH@4751|Fungi,3QPF6@4890|Ascomycota,20JMW@147545|Eurotiomycetes,3SAWC@5042|Eurotiales","4751|Fungi","G","PEP-utilising enzyme, mobile domain","-","-","2.7.9.2","ko:K01007","ko00620,ko00680,ko00720,ko01100,ko01120,ko01200,map00620,map00680,map00720,map01100,map01120,map01200","M00173,M00374","R00199","RC00002,RC00015","ko00000,ko00001,ko00002,ko01000","-","-","-","PEP-utilizers,PEP-utilizers_C,PPDK_N"
