GENE_ID,GO_IDs
gene_06406,"GO:0000166,GO:0000220,GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005770,GO:0005773,GO:0005774,GO:0005794,GO:0006082,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006797,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006873,GO:0006885,GO:0007035,GO:0008144,GO:0008150,GO:0008152,GO:0008324,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0012505,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015399,GO:0015405,GO:0015672,GO:0015985,GO:0015986,GO:0015988,GO:0015991,GO:0016020,GO:0016021,GO:0016043,GO:0016462,GO:0016469,GO:0016471,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019725,GO:0019829,GO:0019899,GO:0022607,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0030003,GO:0030004,GO:0030554,GO:0030641,GO:0031090,GO:0031224,GO:0031410,GO:0031982,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033176,GO:0033177,GO:0033179,GO:0034220,GO:0034622,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0036442,GO:0042592,GO:0042623,GO:0042625,GO:0042626,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043492,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0044769,GO:0045851,GO:0046034,GO:0046390,GO:0046483,GO:0046961,GO:0048878,GO:0050801,GO:0051117,GO:0051179,GO:0051234,GO:0051452,GO:0051453,GO:0055067,GO:0055080,GO:0055082,GO:0055085,GO:0055086,GO:0065003,GO:0065007,GO:0065008,GO:0070070,GO:0070071,GO:0070072,GO:0071704,GO:0071840,GO:0072521,GO:0072522,GO:0090407,GO:0090662,GO:0097159,GO:0097367,GO:0097708,GO:0098588,GO:0098655,GO:0098660,GO:0098662,GO:0098771,GO:0098796,GO:0098805,GO:0098852,GO:0099131,GO:0099132,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1902600"
gene_12744,"GO:0000166,GO:0000220,GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005770,GO:0005773,GO:0005774,GO:0005794,GO:0006082,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006797,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006873,GO:0006885,GO:0007035,GO:0008144,GO:0008150,GO:0008152,GO:0008324,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0012505,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015399,GO:0015405,GO:0015672,GO:0015985,GO:0015986,GO:0015988,GO:0015991,GO:0016020,GO:0016021,GO:0016043,GO:0016462,GO:0016469,GO:0016471,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019725,GO:0019829,GO:0019899,GO:0022607,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0030003,GO:0030004,GO:0030554,GO:0030641,GO:0031090,GO:0031224,GO:0031410,GO:0031982,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033176,GO:0033177,GO:0033179,GO:0034220,GO:0034622,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0036442,GO:0042592,GO:0042623,GO:0042625,GO:0042626,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043492,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0044769,GO:0045851,GO:0046034,GO:0046390,GO:0046483,GO:0046961,GO:0048878,GO:0050801,GO:0051117,GO:0051179,GO:0051234,GO:0051452,GO:0051453,GO:0055067,GO:0055080,GO:0055082,GO:0055085,GO:0055086,GO:0065003,GO:0065007,GO:0065008,GO:0070070,GO:0070071,GO:0070072,GO:0071704,GO:0071840,GO:0072521,GO:0072522,GO:0090407,GO:0090662,GO:0097159,GO:0097367,GO:0097708,GO:0098588,GO:0098655,GO:0098660,GO:0098662,GO:0098771,GO:0098796,GO:0098805,GO:0098852,GO:0099131,GO:0099132,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1902600"
gene_06778,"GO:0000166,GO:0000217,GO:0000405,GO:0000733,GO:0003674,GO:0003676,GO:0003677,GO:0003678,GO:0003724,GO:0003824,GO:0004003,GO:0004004,GO:0004386,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005730,GO:0005737,GO:0006139,GO:0006259,GO:0006281,GO:0006289,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008026,GO:0008094,GO:0008144,GO:0008150,GO:0008152,GO:0008186,GO:0009314,GO:0009411,GO:0009416,GO:0009628,GO:0009987,GO:0010501,GO:0016043,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0030554,GO:0031974,GO:0031981,GO:0032392,GO:0032508,GO:0032553,GO:0032555,GO:0032559,GO:0033554,GO:0034641,GO:0034644,GO:0035639,GO:0035861,GO:0036094,GO:0036297,GO:0042623,GO:0043138,GO:0043140,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0050896,GO:0051276,GO:0051716,GO:0070013,GO:0070035,GO:0070914,GO:0071103,GO:0071214,GO:0071478,GO:0071482,GO:0071704,GO:0071840,GO:0090304,GO:0090734,GO:0097159,GO:0097367,GO:0104004,GO:0140097,GO:0140098,GO:1901255,GO:1901265,GO:1901360,GO:1901363"
gene_06769,"GO:0000166,GO:0000184,GO:0000956,GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005739,GO:0006139,GO:0006364,GO:0006396,GO:0006401,GO:0006402,GO:0006725,GO:0006807,GO:0008026,GO:0008144,GO:0008150,GO:0008152,GO:0008186,GO:0009056,GO:0009057,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010501,GO:0010605,GO:0010629,GO:0016043,GO:0016070,GO:0016071,GO:0016072,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019222,GO:0019439,GO:0022607,GO:0022613,GO:0022618,GO:0030554,GO:0031974,GO:0031981,GO:0032553,GO:0032555,GO:0032559,GO:0034470,GO:0034622,GO:0034641,GO:0034655,GO:0034660,GO:0035639,GO:0036094,GO:0042254,GO:0042623,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043632,GO:0043633,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0046483,GO:0046700,GO:0048519,GO:0050789,GO:0060255,GO:0065003,GO:0065007,GO:0070013,GO:0070035,GO:0071042,GO:0071047,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:0097159,GO:0097367,GO:0140098,GO:1901265,GO:1901360,GO:1901361,GO:1901363,GO:1901575,GO:1990120"
gene_05589,"GO:0000166,GO:0000184,GO:0000288,GO:0000291,GO:0000956,GO:0003674,GO:0003676,GO:0003723,GO:0003724,GO:0003729,GO:0003824,GO:0004004,GO:0004386,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005844,GO:0006139,GO:0006259,GO:0006310,GO:0006325,GO:0006342,GO:0006355,GO:0006401,GO:0006402,GO:0006403,GO:0006417,GO:0006449,GO:0006464,GO:0006725,GO:0006807,GO:0006950,GO:0006979,GO:0006996,GO:0008026,GO:0008144,GO:0008150,GO:0008152,GO:0008186,GO:0008298,GO:0009056,GO:0009057,GO:0009889,GO:0009890,GO:0009892,GO:0009894,GO:0009987,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010610,GO:0010629,GO:0016043,GO:0016070,GO:0016071,GO:0016458,GO:0016462,GO:0016567,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019219,GO:0019222,GO:0019439,GO:0019538,GO:0030466,GO:0030554,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031329,GO:0032268,GO:0032446,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033036,GO:0033554,GO:0034248,GO:0034427,GO:0034641,GO:0034655,GO:0035639,GO:0036094,GO:0036211,GO:0040029,GO:0042623,GO:0043021,GO:0043024,GO:0043167,GO:0043168,GO:0043170,GO:0043244,GO:0043412,GO:0043487,GO:0043488,GO:0043928,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044267,GO:0044270,GO:0044424,GO:0044464,GO:0044877,GO:0045814,GO:0045892,GO:0045934,GO:0046483,GO:0046700,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051128,GO:0051171,GO:0051172,GO:0051179,GO:0051246,GO:0051252,GO:0051253,GO:0051276,GO:0051641,GO:0051716,GO:0060255,GO:0061013,GO:0065007,GO:0065008,GO:0070035,GO:0070478,GO:0070647,GO:0070727,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:0097367,GO:0140098,GO:1901265,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901575,GO:1902679,GO:1903311,GO:1903506,GO:1903507,GO:1990904,GO:2000112,GO:2000113,GO:2000815,GO:2001141"
gene_08100,"GO:0000166,GO:0000184,GO:0000288,GO:0000291,GO:0000956,GO:0001882,GO:0001883,GO:0002181,GO:0002184,GO:0003674,GO:0003676,GO:0003723,GO:0003747,GO:0003824,GO:0003924,GO:0005488,GO:0005515,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006401,GO:0006402,GO:0006412,GO:0006415,GO:0006417,GO:0006518,GO:0006725,GO:0006807,GO:0006950,GO:0006986,GO:0006996,GO:0007154,GO:0007165,GO:0008079,GO:0008135,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009889,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0010033,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010605,GO:0010608,GO:0010628,GO:0010629,GO:0016043,GO:0016070,GO:0016071,GO:0016072,GO:0016075,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019222,GO:0019439,GO:0019538,GO:0022411,GO:0023052,GO:0030163,GO:0030674,GO:0030968,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032268,GO:0032270,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032790,GO:0032984,GO:0032988,GO:0032991,GO:0033554,GO:0034248,GO:0034250,GO:0034427,GO:0034620,GO:0034641,GO:0034645,GO:0034655,GO:0034660,GO:0034661,GO:0034976,GO:0035639,GO:0035966,GO:0035967,GO:0036094,GO:0042221,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043603,GO:0043604,GO:0043624,GO:0043928,GO:0043933,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044267,GO:0044270,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0045727,GO:0046483,GO:0046700,GO:0048518,GO:0048519,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0051716,GO:0060090,GO:0060255,GO:0065007,GO:0070478,GO:0070481,GO:0070651,GO:0070887,GO:0070966,GO:0071310,GO:0071704,GO:0071826,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1903008,GO:1990533,GO:2000112"
gene_02500,"GO:0000165,GO:0001932,GO:0001934,GO:0003674,GO:0005078,GO:0005198,GO:0005488,GO:0005515,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0009893,GO:0009966,GO:0009967,GO:0009987,GO:0010562,GO:0010604,GO:0010646,GO:0010647,GO:0016310,GO:0019220,GO:0019222,GO:0019538,GO:0019899,GO:0019900,GO:0023014,GO:0023051,GO:0023052,GO:0023056,GO:0031098,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0032268,GO:0032270,GO:0032947,GO:0033554,GO:0035556,GO:0035591,GO:0036211,GO:0042325,GO:0042327,GO:0043170,GO:0043408,GO:0043410,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0045937,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051174,GO:0051246,GO:0051247,GO:0051403,GO:0051716,GO:0060090,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:1901564,GO:1902531,GO:1902533"
gene_07105,"GO:0000165,GO:0001558,GO:0003674,GO:0005488,GO:0005515,GO:0005543,GO:0005546,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006996,GO:0007010,GO:0007154,GO:0007163,GO:0007165,GO:0008150,GO:0008152,GO:0008289,GO:0009966,GO:0009968,GO:0009987,GO:0010646,GO:0010648,GO:0016020,GO:0016043,GO:0016310,GO:0017016,GO:0019538,GO:0019899,GO:0023014,GO:0023051,GO:0023052,GO:0023057,GO:0030029,GO:0030036,GO:0030950,GO:0030952,GO:0031098,GO:0031267,GO:0031505,GO:0031929,GO:0031932,GO:0032991,GO:0033554,GO:0035091,GO:0035556,GO:0036211,GO:0038201,GO:0038203,GO:0040008,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0045229,GO:0046578,GO:0046580,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050789,GO:0050794,GO:0050896,GO:0051020,GO:0051056,GO:0051058,GO:0051128,GO:0051716,GO:0065007,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071852,GO:0071944,GO:1901564,GO:1901981,GO:1902531,GO:1902532,GO:1902936"
gene_01526,"GO:0000165,GO:0000187,GO:0000935,GO:0001932,GO:0001934,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004708,GO:0004712,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005933,GO:0005934,GO:0005935,GO:0005937,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006914,GO:0006950,GO:0007154,GO:0007165,GO:0007346,GO:0008150,GO:0008152,GO:0009056,GO:0009893,GO:0009966,GO:0009967,GO:0009987,GO:0010562,GO:0010604,GO:0010646,GO:0010647,GO:0010941,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019220,GO:0019222,GO:0019538,GO:0023014,GO:0023051,GO:0023052,GO:0023056,GO:0030242,GO:0030427,GO:0030428,GO:0031098,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0032147,GO:0032153,GO:0032155,GO:0032268,GO:0032270,GO:0033554,GO:0033674,GO:0035556,GO:0036211,GO:0042325,GO:0042327,GO:0042981,GO:0042995,GO:0043067,GO:0043085,GO:0043170,GO:0043332,GO:0043405,GO:0043406,GO:0043408,GO:0043410,GO:0043412,GO:0043549,GO:0044093,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044463,GO:0044464,GO:0045859,GO:0045860,GO:0045937,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050790,GO:0050794,GO:0050848,GO:0050850,GO:0050896,GO:0051128,GO:0051171,GO:0051173,GO:0051174,GO:0051246,GO:0051247,GO:0051286,GO:0051338,GO:0051347,GO:0051716,GO:0051726,GO:0060237,GO:0060255,GO:0061919,GO:0065007,GO:0065009,GO:0071704,GO:0071900,GO:0071902,GO:0080090,GO:0120025,GO:0120038,GO:0140096,GO:1901564,GO:1902531,GO:1902533,GO:1903338,GO:1903340"
gene_01152,"GO:0000165,GO:0000166,GO:0000302,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004707,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0005829,GO:0005933,GO:0005934,GO:0005935,GO:0005937,GO:0006355,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006873,GO:0006874,GO:0006875,GO:0006914,GO:0006950,GO:0006970,GO:0006979,GO:0006986,GO:0007154,GO:0007165,GO:0007204,GO:0007346,GO:0008144,GO:0008150,GO:0008152,GO:0008361,GO:0009056,GO:0009266,GO:0009268,GO:0009272,GO:0009405,GO:0009408,GO:0009605,GO:0009628,GO:0009889,GO:0009966,GO:0009967,GO:0009987,GO:0009991,GO:0010033,GO:0010447,GO:0010468,GO:0010522,GO:0010524,GO:0010556,GO:0010564,GO:0010570,GO:0010646,GO:0010647,GO:0010959,GO:0010973,GO:0016043,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0019219,GO:0019222,GO:0019538,GO:0019725,GO:0023014,GO:0023051,GO:0023052,GO:0023056,GO:0030003,GO:0030242,GO:0030427,GO:0030447,GO:0030554,GO:0030968,GO:0031098,GO:0031323,GO:0031326,GO:0031505,GO:0031667,GO:0032101,GO:0032103,GO:0032104,GO:0032106,GO:0032107,GO:0032109,GO:0032465,GO:0032467,GO:0032535,GO:0032553,GO:0032555,GO:0032559,GO:0032879,GO:0032954,GO:0032955,GO:0033554,GO:0034599,GO:0034605,GO:0034614,GO:0034620,GO:0034762,GO:0034764,GO:0034765,GO:0034767,GO:0034976,GO:0035556,GO:0035639,GO:0035690,GO:0035966,GO:0035967,GO:0036094,GO:0036170,GO:0036211,GO:0040007,GO:0040008,GO:0042221,GO:0042493,GO:0042546,GO:0042592,GO:0042594,GO:0042710,GO:0042995,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043254,GO:0043269,GO:0043270,GO:0043332,GO:0043412,GO:0043900,GO:0044010,GO:0044011,GO:0044085,GO:0044087,GO:0044089,GO:0044093,GO:0044182,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044267,GO:0044419,GO:0044424,GO:0044444,GO:0044463,GO:0044464,GO:0044764,GO:0045229,GO:0045787,GO:0045927,GO:0045931,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048878,GO:0050789,GO:0050794,GO:0050801,GO:0050848,GO:0050850,GO:0050896,GO:0051049,GO:0051050,GO:0051090,GO:0051091,GO:0051128,GO:0051130,GO:0051171,GO:0051252,GO:0051286,GO:0051302,GO:0051480,GO:0051703,GO:0051704,GO:0051716,GO:0051726,GO:0051781,GO:0051924,GO:0051928,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0060237,GO:0060255,GO:0060341,GO:0061919,GO:0065007,GO:0065008,GO:0065009,GO:0070887,GO:0071214,GO:0071310,GO:0071470,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071852,GO:0072503,GO:0072507,GO:0080090,GO:0080134,GO:0090033,GO:0090066,GO:0090068,GO:0090279,GO:0090280,GO:0090364,GO:0090605,GO:0090609,GO:0097159,GO:0097367,GO:0098771,GO:0104004,GO:0120025,GO:0120038,GO:0140096,GO:1900190,GO:1900231,GO:1900428,GO:1900430,GO:1900434,GO:1900436,GO:1901265,GO:1901363,GO:1901564,GO:1901700,GO:1901701,GO:1901891,GO:1901893,GO:1902412,GO:1902531,GO:1902533,GO:1903169,GO:1903338,GO:1903340,GO:1903436,GO:1903438,GO:1903490,GO:1903506,GO:1904062,GO:1904064,GO:1904427,GO:1905664,GO:1905665,GO:2000112,GO:2001141"
gene_02268,"GO:0000165,GO:0000166,GO:0000196,GO:0001932,GO:0001934,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004676,GO:0005488,GO:0005524,GO:0005543,GO:0005547,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0005938,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006897,GO:0006950,GO:0007034,GO:0007154,GO:0007165,GO:0008144,GO:0008150,GO:0008152,GO:0008289,GO:0009267,GO:0009605,GO:0009893,GO:0009894,GO:0009987,GO:0009991,GO:0010468,GO:0010562,GO:0010603,GO:0010604,GO:0010606,GO:0010638,GO:0016192,GO:0016197,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0018105,GO:0018107,GO:0018193,GO:0018209,GO:0018210,GO:0019219,GO:0019220,GO:0019222,GO:0019538,GO:0023014,GO:0023052,GO:0030554,GO:0031098,GO:0031323,GO:0031325,GO:0031329,GO:0031334,GO:0031399,GO:0031401,GO:0031667,GO:0031668,GO:0031669,GO:0032268,GO:0032270,GO:0032509,GO:0032511,GO:0032553,GO:0032555,GO:0032559,GO:0033043,GO:0033554,GO:0033674,GO:0035091,GO:0035556,GO:0035639,GO:0036094,GO:0036211,GO:0042149,GO:0042325,GO:0042327,GO:0042594,GO:0043085,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043254,GO:0043412,GO:0043549,GO:0044087,GO:0044089,GO:0044093,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0045324,GO:0045859,GO:0045860,GO:0045937,GO:0046907,GO:0048518,GO:0048522,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051128,GO:0051130,GO:0051171,GO:0051173,GO:0051174,GO:0051179,GO:0051234,GO:0051246,GO:0051247,GO:0051252,GO:0051338,GO:0051347,GO:0051403,GO:0051641,GO:0051649,GO:0051716,GO:0060211,GO:0060255,GO:0061013,GO:0065007,GO:0065009,GO:0071496,GO:0071554,GO:0071704,GO:0071852,GO:0071900,GO:0071902,GO:0071944,GO:0071985,GO:0080090,GO:0090520,GO:0097159,GO:0097367,GO:0098657,GO:0099568,GO:0140096,GO:1900151,GO:1901265,GO:1901363,GO:1901564,GO:1901981,GO:1902115,GO:1902117,GO:1903311"
gene_02452,"GO:0000165,GO:0000166,GO:0000186,GO:0000935,GO:0001932,GO:0001934,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004709,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005933,GO:0005935,GO:0005937,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006914,GO:0006950,GO:0006986,GO:0007154,GO:0007163,GO:0007165,GO:0007346,GO:0007584,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009268,GO:0009605,GO:0009628,GO:0009893,GO:0009966,GO:0009967,GO:0009987,GO:0009991,GO:0010033,GO:0010447,GO:0010562,GO:0010604,GO:0010646,GO:0010647,GO:0010941,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0019220,GO:0019222,GO:0019538,GO:0023014,GO:0023051,GO:0023052,GO:0023056,GO:0030010,GO:0030242,GO:0030427,GO:0030428,GO:0030554,GO:0030968,GO:0031098,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0031667,GO:0032147,GO:0032153,GO:0032155,GO:0032268,GO:0032270,GO:0032553,GO:0032555,GO:0032559,GO:0033554,GO:0033674,GO:0034620,GO:0034976,GO:0035556,GO:0035639,GO:0035966,GO:0035967,GO:0036094,GO:0036211,GO:0042221,GO:0042325,GO:0042327,GO:0042981,GO:0042995,GO:0043067,GO:0043085,GO:0043167,GO:0043168,GO:0043170,GO:0043332,GO:0043405,GO:0043406,GO:0043408,GO:0043410,GO:0043412,GO:0043549,GO:0044093,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044267,GO:0044424,GO:0044463,GO:0044464,GO:0045859,GO:0045860,GO:0045937,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051128,GO:0051171,GO:0051173,GO:0051174,GO:0051246,GO:0051247,GO:0051286,GO:0051338,GO:0051347,GO:0051716,GO:0051726,GO:0060237,GO:0060255,GO:0061919,GO:0065007,GO:0065009,GO:0070887,GO:0071310,GO:0071554,GO:0071704,GO:0071852,GO:0071900,GO:0071902,GO:0080090,GO:0097159,GO:0097367,GO:0120025,GO:0120038,GO:0140096,GO:1901265,GO:1901363,GO:1901564,GO:1902531,GO:1902533,GO:1903338"
