Orthogroup,query,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,blast hits,best hit (e-value|query coverage|percent identity),interproscan result,found,fpkm
OG0012909,gene_11923.t1,0,1775,"2CMH7@1|root,2QQC3@2759|Eukaryota,38F6M@33154|Opisthokonta,3NXRA@4751|Fungi,3QKIV@4890|Ascomycota,20CVQ@147545|Eurotiomycetes,3S5U6@5042|Eurotiales",4751|Fungi,T,"SLA1 homology domain 1, SHD1",SLA1,"GO:0000147,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005643,GO:0005737,GO:0005856,GO:0005933,GO:0005935,GO:0005937,GO:0005938,GO:0006810,GO:0006897,GO:0006898,GO:0006996,GO:0007010,GO:0007015,GO:0008064,GO:0008150,GO:0009987,GO:0010639,GO:0012505,GO:0015629,GO:0016043,GO:0016192,GO:0022607,GO:0030029,GO:0030036,GO:0030427,GO:0030447,GO:0030448,GO:0030479,GO:0030674,GO:0030832,GO:0030833,GO:0030863,GO:0030864,GO:0030865,GO:0030866,GO:0031967,GO:0031975,GO:0032182,GO:0032271,GO:0032535,GO:0032956,GO:0032970,GO:0032991,GO:0033043,GO:0034315,GO:0034316,GO:0038024,GO:0040007,GO:0042995,GO:0043130,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043254,GO:0043332,GO:0044085,GO:0044087,GO:0044396,GO:0044422,GO:0044424,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044463,GO:0044464,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051125,GO:0051126,GO:0051128,GO:0051129,GO:0051179,GO:0051234,GO:0051286,GO:0051493,GO:0051494,GO:0060090,GO:0061645,GO:0065007,GO:0065008,GO:0071840,GO:0071944,GO:0090066,GO:0097435,GO:0098657,GO:0098748,GO:0099568,GO:0110053,GO:0120025,GO:0120038,GO:1902903,GO:1902904",-,ko:K20046,-,-,-,-,"ko00000,ko04131",-,-,-,"DUF1720,SH3_1,SH3_9,SHD1",,,,,
OG0010682,gene_11927.t1,0,1778,"2CMH7@1|root,2QQC3@2759|Eukaryota,38F6M@33154|Opisthokonta,3NXRA@4751|Fungi,3QKIV@4890|Ascomycota,20CVQ@147545|Eurotiomycetes,3S5U6@5042|Eurotiales",4751|Fungi,T,"SLA1 homology domain 1, SHD1",SLA1,"GO:0000147,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005643,GO:0005737,GO:0005856,GO:0005933,GO:0005935,GO:0005937,GO:0005938,GO:0006810,GO:0006897,GO:0006898,GO:0006996,GO:0007010,GO:0007015,GO:0008064,GO:0008150,GO:0009987,GO:0010639,GO:0012505,GO:0015629,GO:0016043,GO:0016192,GO:0022607,GO:0030029,GO:0030036,GO:0030427,GO:0030447,GO:0030448,GO:0030479,GO:0030674,GO:0030832,GO:0030833,GO:0030863,GO:0030864,GO:0030865,GO:0030866,GO:0031967,GO:0031975,GO:0032182,GO:0032271,GO:0032535,GO:0032956,GO:0032970,GO:0032991,GO:0033043,GO:0034315,GO:0034316,GO:0038024,GO:0040007,GO:0042995,GO:0043130,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043254,GO:0043332,GO:0044085,GO:0044087,GO:0044396,GO:0044422,GO:0044424,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044463,GO:0044464,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051125,GO:0051126,GO:0051128,GO:0051129,GO:0051179,GO:0051234,GO:0051286,GO:0051493,GO:0051494,GO:0060090,GO:0061645,GO:0065007,GO:0065008,GO:0071840,GO:0071944,GO:0090066,GO:0097435,GO:0098657,GO:0098748,GO:0099568,GO:0110053,GO:0120025,GO:0120038,GO:1902903,GO:1902904",-,ko:K20046,-,-,-,-,"ko00000,ko04131",-,-,-,"DUF1720,SH3_1,SH3_9,SHD1",,,,,
OG0012426,gene_11973.t1,0,1218,"28KY2@1|root,2QTER@2759|Eukaryota,3917H@33154|Opisthokonta,3NV46@4751|Fungi,3QKBZ@4890|Ascomycota,20CAX@147545|Eurotiomycetes,3S3SJ@5042|Eurotiales",4751|Fungi,U,Potassium ion channel Yvc1,YVC1,"GO:0000128,GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0003674,GO:0005215,GO:0005216,GO:0005227,GO:0005244,GO:0005261,GO:0005262,GO:0005267,GO:0005272,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0006814,GO:0006816,GO:0006873,GO:0006874,GO:0006875,GO:0007204,GO:0008150,GO:0008324,GO:0009405,GO:0009987,GO:0015075,GO:0015077,GO:0015079,GO:0015081,GO:0015085,GO:0015267,GO:0015318,GO:0015672,GO:0016020,GO:0016021,GO:0019725,GO:0022803,GO:0022832,GO:0022836,GO:0022838,GO:0022839,GO:0022857,GO:0022890,GO:0030001,GO:0030003,GO:0030447,GO:0031090,GO:0031224,GO:0031226,GO:0034220,GO:0035725,GO:0036267,GO:0040007,GO:0042592,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044182,GO:0044232,GO:0044419,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0046873,GO:0048878,GO:0050801,GO:0051179,GO:0051234,GO:0051480,GO:0051641,GO:0051649,GO:0051704,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0055085,GO:0060401,GO:0060402,GO:0065007,GO:0065008,GO:0070588,GO:0070783,GO:0070838,GO:0071804,GO:0071805,GO:0071944,GO:0072503,GO:0072507,GO:0072511,GO:0097553,GO:0098588,GO:0098630,GO:0098655,GO:0098660,GO:0098662,GO:0098743,GO:0098771,GO:0098805,GO:0098852,GO:1990816",-,-,-,-,-,-,-,-,-,-,"Ion_trans,PKD_channel",,,,,
OG0012478,gene_12099.t1,0,2120,"COG5116@1|root,KOG2062@2759|Eukaryota,38E5Y@33154|Opisthokonta,3NUMK@4751|Fungi,3QNFY@4890|Ascomycota,20B7T@147545|Eurotiomycetes,3S7A4@5042|Eurotiales",4751|Fungi,O,26S proteasome regulatory subunit Rpn2,RPN2,"GO:0000502,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0005838,GO:0006508,GO:0006511,GO:0006807,GO:0007088,GO:0007346,GO:0008150,GO:0008152,GO:0008540,GO:0009056,GO:0009057,GO:0009896,GO:0009987,GO:0010498,GO:0010564,GO:0010638,GO:0010965,GO:0016043,GO:0019538,GO:0019941,GO:0022607,GO:0022624,GO:0030071,GO:0030163,GO:0030674,GO:0031331,GO:0031597,GO:0032270,GO:0032436,GO:0032991,GO:0033043,GO:0033044,GO:0033045,GO:0033047,GO:0034515,GO:0034622,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043248,GO:0043632,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0045732,GO:0045787,GO:0045840,GO:0045842,GO:0045862,GO:0045931,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051128,GO:0051130,GO:0051247,GO:0051603,GO:0051726,GO:0051781,GO:0051783,GO:0051785,GO:0051983,GO:0051984,GO:0060090,GO:0062033,GO:0065003,GO:0065007,GO:0071704,GO:0071840,GO:0090068,GO:1901564,GO:1901565,GO:1901575,GO:1901800,GO:1901970,GO:1901987,GO:1901989,GO:1901990,GO:1901992,GO:1902099,GO:1902101,GO:1902494,GO:1903052,GO:1903364,GO:1905368,GO:1905369,GO:1905818,GO:1905820,GO:2001252",-,ko:K03032,"ko03050,ko05169,map03050,map05169",M00341,-,-,"ko00000,ko00001,ko00002,ko03051",-,-,-,"HEAT_2,PC_rep",,,,,
OG0015053,gene_12104.t1,0,1496,"COG1752@1|root,KOG2214@2759|Eukaryota,38RHC@33154|Opisthokonta,3NU26@4751|Fungi,3QMCX@4890|Ascomycota,20AYX@147545|Eurotiomycetes,3S2PT@5042|Eurotiales",4751|Fungi,I,Patatin-like phospholipase domain-containing protein,TGL5,"GO:0000003,GO:0003674,GO:0003824,GO:0004620,GO:0004623,GO:0004771,GO:0004806,GO:0005575,GO:0005622,GO:0005623,GO:0005811,GO:0006629,GO:0006638,GO:0006639,GO:0006641,GO:0006642,GO:0006644,GO:0006793,GO:0006796,GO:0007114,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016042,GO:0016298,GO:0016740,GO:0016746,GO:0016747,GO:0016787,GO:0016788,GO:0019433,GO:0019637,GO:0019954,GO:0032505,GO:0042171,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044424,GO:0044464,GO:0046461,GO:0046464,GO:0046486,GO:0046503,GO:0047499,GO:0051301,GO:0052689,GO:0071617,GO:0071704,GO:1901575","2.3.1.51,3.1.1.13,3.1.1.3,3.1.1.4",ko:K14674,"ko00100,ko00561,ko00564,ko00565,ko00590,ko00591,ko00592,ko01100,ko01110,map00100,map00561,map00564,map00565,map00590,map00591,map00592,map01100,map01110","M00089,M00098","R01315,R01317,R01462,R02053,R02241,R02250,R02687,R07064,R07379,R07387,R07859","RC00004,RC00020,RC00037,RC00041,RC00055,RC00094,RC00523","ko00000,ko00001,ko00002,ko01000",-,-,-,"DUF3336,Patatin",,,,,
OG0011768,gene_12193.t1,0,2313,"COG0553@1|root,KOG0387@2759|Eukaryota,38BYH@33154|Opisthokonta,3NU5F@4751|Fungi,3QKTA@4890|Ascomycota,20DEP@147545|Eurotiomycetes,3S4YM@5042|Eurotiales",4751|Fungi,A,DNA repair protein Rhp26 Rad26,rhp26,"GO:0000166,GO:0001207,GO:0001208,GO:0003674,GO:0003678,GO:0003824,GO:0004003,GO:0004386,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006139,GO:0006259,GO:0006281,GO:0006283,GO:0006289,GO:0006325,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008026,GO:0008094,GO:0008144,GO:0008150,GO:0008152,GO:0009987,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0030554,GO:0032392,GO:0032508,GO:0032553,GO:0032555,GO:0032559,GO:0033554,GO:0034641,GO:0034728,GO:0035639,GO:0036094,GO:0042623,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051276,GO:0051716,GO:0070035,GO:0071103,GO:0071704,GO:0071824,GO:0071840,GO:0090304,GO:0097159,GO:0097367,GO:0140097,GO:1901265,GO:1901360,GO:1901363",-,ko:K10841,"ko03420,map03420",-,-,-,"ko00000,ko00001,ko03036,ko03400",-,-,-,"Helicase_C,SNF2_N",,,,,
OG0013913,gene_12215.t1,0,2356,"COG1038@1|root,KOG0369@2759|Eukaryota,39RBB@33154|Opisthokonta,3NW8J@4751|Fungi,3QPPS@4890|Ascomycota,20E8Z@147545|Eurotiomycetes,3S4SC@5042|Eurotiales",4751|Fungi,C,"Catalyzes a 2-step reaction, involving the ATP-dependent carboxylation of the covalently attached biotin in the first step and the transfer of the carboxyl group to pyruvate in the second",PYC1,"GO:0003674,GO:0003824,GO:0004736,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005996,GO:0006006,GO:0006091,GO:0006094,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016051,GO:0016874,GO:0016885,GO:0019318,GO:0019319,GO:0044237,GO:0044238,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046364,GO:0071704,GO:1901576",6.4.1.1,ko:K01958,"ko00020,ko00620,ko00720,ko01100,ko01120,ko01200,ko01230,map00020,map00620,map00720,map01100,map01120,map01200,map01230",M00173,R00344,"RC00040,RC00367","ko00000,ko00001,ko00002,ko01000",-,-,"iMM904.YGL062W,iND750.YGL062W","Biotin_carb_C,Biotin_carb_N,Biotin_lipoyl,CPSase_L_D2,HMGL-like,PYC_OADA",,,,,
OG0013820,gene_12272.t1,0,1610,"COG0457@1|root,KOG1840@2759|Eukaryota,38C2F@33154|Opisthokonta,3NYVZ@4751|Fungi,3QJJI@4890|Ascomycota,20AWC@147545|Eurotiomycetes,3S4I8@5042|Eurotiales",4751|Fungi,Z,domain protein,-,-,-,-,-,-,-,-,-,-,-,-,"NB-ARC,PNP_UDP_1,TPR_10,TPR_12,TPR_7,TPR_8",,,,,
OG0012744,gene_12284.t1,0,1838,"COG4354@1|root,KOG1077@2759|Eukaryota,38EKD@33154|Opisthokonta,3NUVX@4751|Fungi,3QKD8@4890|Ascomycota,20DKI@147545|Eurotiomycetes,3S6J5@5042|Eurotiales",4751|Fungi,U,"Adaptins are components of the adaptor complexes which link clathrin to receptors in coated vesicles. Clathrin-associated protein complexes are believed to interact with the cytoplasmic tails of membrane proteins, leading to their selection and concentration",-,"GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0005905,GO:0005933,GO:0005935,GO:0005938,GO:0006810,GO:0006886,GO:0006897,GO:0006898,GO:0008104,GO:0008150,GO:0012505,GO:0012506,GO:0015031,GO:0015833,GO:0016020,GO:0016192,GO:0030117,GO:0030118,GO:0030119,GO:0030120,GO:0030122,GO:0030125,GO:0030128,GO:0030131,GO:0030132,GO:0030135,GO:0030136,GO:0030139,GO:0030276,GO:0030427,GO:0030659,GO:0030662,GO:0030665,GO:0030666,GO:0030669,GO:0030674,GO:0031090,GO:0031410,GO:0031982,GO:0032153,GO:0032991,GO:0033036,GO:0034613,GO:0035615,GO:0038024,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044444,GO:0044446,GO:0044448,GO:0044459,GO:0044464,GO:0045184,GO:0045334,GO:0046907,GO:0048475,GO:0051179,GO:0051234,GO:0051285,GO:0051286,GO:0051641,GO:0051649,GO:0060090,GO:0070727,GO:0071702,GO:0071705,GO:0071944,GO:0072583,GO:0097708,GO:0098588,GO:0098657,GO:0098748,GO:0098796,GO:0098797,GO:0098805,GO:0099568,GO:0099738",-,ko:K11824,"ko04144,ko04721,ko04961,ko05016,map04144,map04721,map04961,map05016",-,-,-,"ko00000,ko00001,ko04131,ko04147",-,-,-,"Adaptin_N,Alpha_adaptinC2,Alpha_adaptin_C",,,,,
OG0013449,gene_12286.t1,0,1658,"COG0584@1|root,COG0666@1|root,KOG0504@2759|Eukaryota,KOG2421@2759|Eukaryota,39ZBF@33154|Opisthokonta,3NZQU@4751|Fungi,3QREJ@4890|Ascomycota,20GJ2@147545|Eurotiomycetes,3SCB2@5042|Eurotiales",4751|Fungi,C,Glycerophosphoryl diester phosphodiesterase family,-,-,-,-,-,-,-,-,-,-,-,-,"Ank_2,Ank_4,GDPD",,,,,
OG0013635,gene_12336.t1,0,2925,"COG0554@1|root,KOG0732@2759|Eukaryota,38E1N@33154|Opisthokonta,3NX6I@4751|Fungi,3QJP5@4890|Ascomycota,20C9B@147545|Eurotiomycetes,3S5FG@5042|Eurotiales",4751|Fungi,O,AAA family ATPase,YTA7,"GO:0000122,GO:0000166,GO:0000228,GO:0000785,GO:0000790,GO:0003674,GO:0003682,GO:0003824,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005737,GO:0005783,GO:0005789,GO:0005829,GO:0006323,GO:0006325,GO:0006333,GO:0006338,GO:0006355,GO:0006357,GO:0006996,GO:0008144,GO:0008150,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010570,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0010639,GO:0012505,GO:0016020,GO:0016043,GO:0016462,GO:0016584,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019219,GO:0019222,GO:0019898,GO:0022607,GO:0030554,GO:0031090,GO:0031312,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031497,GO:0031935,GO:0031936,GO:0031974,GO:0031981,GO:0031984,GO:0032553,GO:0032555,GO:0032559,GO:0033043,GO:0033044,GO:0034728,GO:0035639,GO:0036094,GO:0040008,GO:0040029,GO:0042175,GO:0042393,GO:0042406,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044425,GO:0044427,GO:0044428,GO:0044432,GO:0044444,GO:0044446,GO:0044454,GO:0044464,GO:0045815,GO:0045892,GO:0045893,GO:0045927,GO:0045934,GO:0045935,GO:0045944,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0051128,GO:0051129,GO:0051171,GO:0051172,GO:0051173,GO:0051252,GO:0051253,GO:0051254,GO:0051276,GO:0060255,GO:0060968,GO:0060969,GO:0065007,GO:0070013,GO:0070784,GO:0070786,GO:0071103,GO:0071824,GO:0071840,GO:0080090,GO:0090033,GO:0097159,GO:0097367,GO:0098827,GO:1900428,GO:1900430,GO:1901265,GO:1901363,GO:1902275,GO:1902679,GO:1902680,GO:1903506,GO:1903507,GO:1903508,GO:1905268,GO:2000112,GO:2000113,GO:2000217,GO:2000219,GO:2001141,GO:2001251",-,-,-,-,-,-,-,-,-,-,AAA,,,,,
OG0011899,gene_12455.t1,0,1181,"28MP5@1|root,2QU74@2759|Eukaryota,39R3G@33154|Opisthokonta,3NVJ2@4751|Fungi,3QNJ0@4890|Ascomycota,20EZ9@147545|Eurotiomycetes,3S86H@5042|Eurotiales",4751|Fungi,S,domain protein,-,-,-,-,-,-,-,-,-,-,-,-,TPR_2,,,,,
OG0016347,gene_12729.t1,1.30E-282,774,"KOG0581@1|root,KOG0581@2759|Eukaryota,3A83E@33154|Opisthokonta,3P2MS@4751|Fungi,3QWPF@4890|Ascomycota,20H36@147545|Eurotiomycetes,3S381@5042|Eurotiales",4751|Fungi,G,Protein kinase domain-containing protein,-,-,-,-,-,-,-,-,-,-,-,-,Pkinase,,,,,
OG0012507,gene_12740.t1,0,1358,"COG0790@1|root,KOG1550@2759|Eukaryota,38HUN@33154|Opisthokonta,3NVWT@4751|Fungi,3QN6F@4890|Ascomycota,20CT3@147545|Eurotiomycetes,3S2VS@5042|Eurotiales",4751|Fungi,MOT,Chitin synthase activator (Chs3),-,"GO:0000148,GO:0000278,GO:0000281,GO:0000910,GO:0000917,GO:0000935,GO:0005575,GO:0005623,GO:0005886,GO:0006109,GO:0007049,GO:0008104,GO:0008150,GO:0009889,GO:0009987,GO:0010556,GO:0010675,GO:0010962,GO:0010981,GO:0016020,GO:0016043,GO:0019222,GO:0022402,GO:0022607,GO:0030428,GO:0031323,GO:0031326,GO:0032153,GO:0032155,GO:0032506,GO:0032881,GO:0032885,GO:0032950,GO:0032951,GO:0032991,GO:0032995,GO:0033036,GO:0034613,GO:0043255,GO:0044085,GO:0044087,GO:0044425,GO:0044459,GO:0044464,GO:0050789,GO:0050794,GO:0051179,GO:0051286,GO:0051301,GO:0051641,GO:0060255,GO:0061640,GO:0065007,GO:0070727,GO:0071840,GO:0071944,GO:0080090,GO:0090093,GO:0090529,GO:0098796,GO:0098797,GO:1902410,GO:1902494,GO:1903047,GO:1903338,GO:1990234,GO:2000112",-,-,-,-,-,-,-,-,-,-,Sel1,,,,,
OG0012831,gene_12754.t1,0,973,"COG0513@1|root,KOG0326@2759|Eukaryota,38DGD@33154|Opisthokonta,3NV8Q@4751|Fungi,3QJP1@4890|Ascomycota,20E7K@147545|Eurotiomycetes,3S5GG@5042|Eurotiales",4751|Fungi,A,Belongs to the DEAD box helicase family,DHH1,"GO:0000288,GO:0000290,GO:0000932,GO:0000956,GO:0003674,GO:0003676,GO:0003682,GO:0003723,GO:0003724,GO:0003729,GO:0003824,GO:0004004,GO:0004386,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0006139,GO:0006401,GO:0006402,GO:0006417,GO:0006448,GO:0006725,GO:0006807,GO:0006996,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0009056,GO:0009057,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010468,GO:0010494,GO:0010501,GO:0010556,GO:0010558,GO:0010603,GO:0010605,GO:0010608,GO:0010629,GO:0016020,GO:0016043,GO:0016070,GO:0016071,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0017148,GO:0019222,GO:0019439,GO:0022607,GO:0022613,GO:0022618,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031974,GO:0031981,GO:0032268,GO:0032269,GO:0032991,GO:0033043,GO:0033962,GO:0034063,GO:0034248,GO:0034249,GO:0034622,GO:0034641,GO:0034655,GO:0035770,GO:0036464,GO:0042623,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043254,GO:0043933,GO:0044085,GO:0044087,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0045182,GO:0045900,GO:0046483,GO:0046700,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051128,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0060255,GO:0065003,GO:0065007,GO:0070013,GO:0070035,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0080090,GO:0090079,GO:0090304,GO:0097159,GO:0098552,GO:0098562,GO:0140098,GO:1901360,GO:1901361,GO:1901363,GO:1901575,GO:1902115,GO:1990904,GO:2000112,GO:2000113",3.6.4.13,ko:K12614,"ko03018,map03018",M00395,-,-,"ko00000,ko00001,ko00002,ko01000,ko03019,ko03036",-,-,-,"DEAD,Helicase_C",,,,,
OG0016348,gene_12756.t1,3.75E-212,586,"KOG0756@1|root,KOG0756@2759|Eukaryota,38I0A@33154|Opisthokonta,3NUGK@4751|Fungi,3QMRX@4890|Ascomycota,20AMA@147545|Eurotiomycetes,3S652@5042|Eurotiales",4751|Fungi,C,Belongs to the mitochondrial carrier (TC 2.A.29) family,-,"GO:0003674,GO:0005215,GO:0005342,GO:0005371,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006810,GO:0006811,GO:0006820,GO:0006839,GO:0006842,GO:0006843,GO:0006855,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015137,GO:0015142,GO:0015238,GO:0015291,GO:0015318,GO:0015711,GO:0015746,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0019866,GO:0022804,GO:0022857,GO:0031090,GO:0031224,GO:0031966,GO:0031967,GO:0031975,GO:0034220,GO:0035674,GO:0042221,GO:0042493,GO:0042891,GO:0042895,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046942,GO:0046943,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0098656,GO:1903825,GO:1905039,GO:1990542,GO:1990546",-,ko:K15100,-,-,-,-,"ko00000,ko02000",2.A.29.7,-,-,Mito_carr,,,,,
OG0013375,gene_12794.t1,0,1401,"28PHD@1|root,2QW5G@2759|Eukaryota,39X41@33154|Opisthokonta,3P0AT@4751|Fungi,3QM02@4890|Ascomycota,20FMX@147545|Eurotiomycetes,3S5T1@5042|Eurotiales",4751|Fungi,S,C6 finger domain protein,-,-,-,-,-,-,-,-,-,-,-,-,"Fungal_trans_2,Zn_clus",,,,,
OG0012831,gene_12803.t1,0,2125,"COG5101@1|root,KOG2020@2759|Eukaryota,38D8Y@33154|Opisthokonta,3NX17@4751|Fungi,3QPXF@4890|Ascomycota,20C77@147545|Eurotiomycetes,3S5HB@5042|Eurotiales",4751|Fungi,UY,Exportin KapK,CRM1,"GO:0000054,GO:0000055,GO:0000056,GO:0000166,GO:0000775,GO:0000776,GO:0001882,GO:0001883,GO:0003674,GO:0005049,GO:0005215,GO:0005488,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005643,GO:0005694,GO:0005737,GO:0005815,GO:0005816,GO:0005856,GO:0006403,GO:0006405,GO:0006406,GO:0006611,GO:0006810,GO:0006886,GO:0006913,GO:0006950,GO:0006979,GO:0008104,GO:0008150,GO:0008152,GO:0008565,GO:0009987,GO:0010467,GO:0012505,GO:0015031,GO:0015630,GO:0015833,GO:0015931,GO:0016020,GO:0016021,GO:0017076,GO:0019001,GO:0022613,GO:0030684,GO:0030687,GO:0031224,GO:0031503,GO:0031967,GO:0031974,GO:0031975,GO:0031981,GO:0032386,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032879,GO:0032880,GO:0032991,GO:0033036,GO:0033157,GO:0033365,GO:0033554,GO:0033750,GO:0034399,GO:0034501,GO:0034502,GO:0034599,GO:0034613,GO:0035639,GO:0036094,GO:0042221,GO:0042254,GO:0042886,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044422,GO:0044424,GO:0044425,GO:0044427,GO:0044428,GO:0044430,GO:0044446,GO:0044464,GO:0045184,GO:0046822,GO:0046825,GO:0046907,GO:0050657,GO:0050658,GO:0050789,GO:0050896,GO:0051028,GO:0051049,GO:0051168,GO:0051169,GO:0051179,GO:0051223,GO:0051234,GO:0051236,GO:0051640,GO:0051641,GO:0051649,GO:0051656,GO:0051716,GO:0060341,GO:0065007,GO:0070013,GO:0070201,GO:0070727,GO:0070887,GO:0071166,GO:0071426,GO:0071427,GO:0071428,GO:0071459,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0090087,GO:0097159,GO:0097367,GO:0098687,GO:0140104,GO:0140142,GO:1901265,GO:1901363,GO:1903827,GO:1990904",-,ko:K14290,"ko03008,ko03013,ko04013,ko05164,ko05166,ko05169,map03008,map03013,map04013,map05164,map05166,map05169",-,-,-,"ko00000,ko00001,ko03009,ko03016,ko03019,ko03036",1.I.1,-,-,"CRM1_C,IBN_N,Xpo1",,,,,
OG0016349,gene_12809.t1,0,1053,"COG2272@1|root,KOG4389@2759|Eukaryota,39STH@33154|Opisthokonta,3NZBF@4751|Fungi,3QNBI@4890|Ascomycota,20G6M@147545|Eurotiomycetes,3SE69@5042|Eurotiales",4751|Fungi,T,Carboxylesterase family,-,-,-,-,-,-,-,-,-,-,-,-,COesterase,,,,,
